_id,brand,website_id,price_offer_price,price_regular_price,price_basket_price,5da94f4e6d97010001f81d72,5da94f270ffeca000172b12e,5d0cc7b68a66a100014acdb0,5da94ef80ffeca000172b12c,5da94e940ffeca000172b12a
5da81cb17861c2af6a5a872f,golden goose,5da6d40110309200045874e6,408.0,680.0,408.0,,,685.0,345.0,408.0
5da820cc6504fb65da0041b5,isabel marant,5da6d40110309200045874e6,387.5,775.0,387.5,,635.0,548.0,392.0,542.0
5da820c66504fb65cea7031c,isabel marant,5da6d40110309200045874e6,318.0,1060.0,318.0,,,,,530.0
5da82197b25b035d1d17b861,isabel marant,5da6d40110309200045874e6,977.5,1955.0,977.5,,,,,1368.0
5da821056504fb65da0045ce,isabel marant,5da6d40110309200045874e6,450.0,900.0,450.0,,,905.0,,630.0
5da81b4d6504fb65cea700b5,isabel marant,5da6d40110309200045874e6,977.5,1955.0,977.5,,,1965.0,,
5da821347f3e301b4504baeb,isabel marant,5da6d40110309200045874e6,171.0,570.0,176.0,,,,,399.0
5da821b16504fb65da005300,isabel marant,5da6d40110309200045874e6,884.0,2210.0,884.0,,,1110.0,,1326.0
5da820eb7861c2af6a5a976c,isabel marant,5da6d40110309200045874e6,215.0,430.0,215.0,,445.0,220.0,,301.0
5da82200b25b035d1d17be74,isabel marant,5da6d40110309200045874e6,315.0,630.0,315.0,,,641.0,,
5da820986504fb65da003de8,isabel marant,5da6d40110309200045874e6,290.0,580.0,290.0,,,353.0,,406.0
5da8210c6504fb65da0046d0,isabel marant,5da6d40110309200045874e6,124.5,415.0,129.5,,430.0,379.0,,207.0
5da81f197861c2af6a5a93fa,isabel marant,5da6d40110309200045874e6,232.0,580.0,232.0,,,,353.0,
5da821347f3e301b4504baae,isabel marant,5da6d40110309200045874e6,382.5,765.0,382.5,,,770.0,,765.0
5da822026504fb65da005813,isabel marant,5da6d40110309200045874e6,450.0,450.0,450.0,,,905.0,905.0,
5da821ecb25b035d1d17bd76,isabel marant,5da6d40110309200045874e6,562.5,1125.0,562.5,,,1130.0,,
5da821fe6504fb65da0057dd,isabel marant,5da6d40110309200045874e6,306.0,510.0,306.0,,,,,357.0
5da821786504fb65da004eef,isabel marant,5da6d40110309200045874e6,427.0,427.0,427.0,,,493.0,,
5da821646504fb65da004ccd,isabel marant,5da6d40110309200045874e6,258.0,430.0,258.0,,,435.0,263.0,
5da81ca16504fb65cb2617ea,alexanderwang.t,5da6d40110309200045874e6,238.0,340.0,238.0,,377.88,,,
5da81d047861c2af6a5a8ab7,alexanderwang.t,5da6d40110309200045874e6,238.0,340.0,238.0,,380.0,,,
5da8215c6504fb65da004c44,alexanderwang.t,5da6d40110309200045874e6,220.5,220.5,220.5,,,545.0,,
5da820756504fb65da003b4d,alexanderwang.t,5da6d40110309200045874e6,238.0,340.0,238.0,,291.0,,,
5da821c8b25b035d1d17bafd,alexanderwang.t,5da6d40110309200045874e6,265.0,265.0,265.0,,,270.0,,
5da8205db25b035d1d17b1c0,alexanderwang.t,5da6d40110309200045874e6,108.0,108.0,113.0,,183.0,,,
5da822126504fb65da0059a3,alexanderwang.t,5da6d40110309200045874e6,204.0,340.0,204.0,,284.0,,,
5da820f67861c2af6a5a978a,alexanderwang.t,5da6d40110309200045874e6,147.0,245.0,152.0,,109.0,,,
5da819ea6504fb65d41c5572,saint laurent,5da6d40110309200045874e6,2179.8,3114.0,2179.8,,,3083.0,,
5da8215ab25b035d1d17b4a1,diane von furstenberg,5da6d40110309200045874e6,242.0,242.0,242.0,,,,87.0,
5da821606504fb65da004c59,diane von furstenberg,5da6d40110309200045874e6,206.0,206.0,206.0,,,,211.0,
5da820636504fb65da003a50,diane von furstenberg,5da6d40110309200045874e6,270.0,270.0,270.0,,,,,189.0
5da821476504fb65da004a8c,jason wu collection,5da6d40110309200045874e6,500.0,500.0,500.0,,,188.0,,
5da820986504fb65da003e1f,jason wu collection,5da6d40110309200045874e6,1265.0,1265.0,1265.0,,,577.0,,
5da820ec6504fb65da004360,jason wu collection,5da6d40110309200045874e6,685.0,685.0,685.0,,,313.0,,
5da8218fb25b035d1d17b7eb,saint laurent,5da6d40110309200045874e6,776.26,1552.5,776.26,,,,977.0,
5da81e78b25b035d1d17b02c,ulla johnson,5da6d40110309200045874e6,516.0,860.0,516.0,,,460.0,,
5da820ff6504fb65da00456c,ulla johnson,5da6d40110309200045874e6,186.0,620.0,191.0,,,402.0,,369.0
5da82165b25b035d1d17b569,ulla johnson,5da6d40110309200045874e6,256.0,640.0,256.0,,,414.0,,
5da821966504fb65da00505d,ulla johnson,5da6d40110309200045874e6,384.0,640.0,384.0,,,461.0,,
5da821a66504fb65da0051fc,ulla johnson,5da6d40110309200045874e6,265.5,885.0,265.5,,,530.0,,
5da81d7e7861c2af6a5a8f63,ulla johnson,5da6d40110309200045874e6,162.0,405.0,167.0,,,245.0,,
5da8202e6504fb65da003849,ulla johnson,5da6d40110309200045874e6,237.5,475.0,237.5,,,344.0,,
5da8218f6504fb65c4de40ff,ulla johnson,5da6d40110309200045874e6,227.5,455.0,227.5,,,263.0,,
5da82229b25b035d1d17c074,ulla johnson,5da6d40110309200045874e6,318.5,455.0,318.5,,,,,315.0
5da82171b25b035d1d17b5e5,alexander wang,5da6d40110309200045874e6,695.0,1390.0,695.0,,1560.6,,,
5da82200b25b035d1d17beb6,ulla johnson,5da6d40110309200045874e6,182.0,182.0,187.0,,,,,164.0
5da8223b6504fb65cea70436,ulla johnson,5da6d40110309200045874e6,318.0,530.0,318.0,,,414.0,,
5da81f817861c2af6a5a96d7,alexander wang,5da6d40110309200045874e6,122.5,245.0,127.5,,,422.0,,
5da821f66504fb65da0056e4,alexander wang,5da6d40110309200045874e6,387.0,645.0,387.0,,,937.0,,
5da821eb7f3e301b4504bb4c,alexander wang,5da6d40110309200045874e6,372.5,745.0,372.5,,,452.0,,
5da821eb7f3e301b4504bb15,alexander wang,5da6d40110309200045874e6,111.0,370.0,116.0,,,233.0,,
5da82221b25b035d1d17c01d,alexander wang,5da6d40110309200045874e6,427.0,610.0,427.0,,685.0,619.0,,
5da82216b25b035d1d17bfe4,alexander wang,5da6d40110309200045874e6,780.0,1300.0,780.0,,576.0,1023.0,,
5da82093b25b035d1d17b2de,alexander wang,5da6d40110309200045874e6,366.0,610.0,366.0,,685.0,635.0,,
5da821786504fb65da004ed0,alexander wang,5da6d40110309200045874e6,584.5,584.5,584.5,,935.0,1110.0,,
5da8208d6504fb65da003cbf,alexander wang,5da6d40110309200045874e6,388.5,555.0,388.5,,406.0,,,
5da822607d3a9baa211f85c3,alexander wang,5da6d40110309200045874e6,277.5,555.0,277.5,,625.0,384.0,,
5da8217db25b035d1d17b6da,alexander wang,5da6d40110309200045874e6,501.0,835.0,501.0,,935.0,870.0,,
5da821c2b25b035d1d17bae9,alexander wang,5da6d40110309200045874e6,521.5,521.5,521.5,,835.0,755.0,,
5da821cdb25b035d1d17bba4,alexander wang,5da6d40110309200045874e6,1200.0,1200.0,1200.0,,,1299.0,,
5da81ebe6504fb65da00379d,alexander wang,5da6d40110309200045874e6,148.0,370.0,153.0,,395.0,212.0,,
5da821dfb25b035d1d17bc9c,alexander wang,5da6d40110309200045874e6,447.0,745.0,447.0,,,847.0,,
5da8216c6504fb65da004d8f,alexander wang,5da6d40110309200045874e6,972.5,1945.0,972.5,,,1946.0,,
5da820cc6504fb65da00416e,alexander wang,5da6d40110309200045874e6,306.0,510.0,306.0,,585.0,,,
5da820756504fb65da003b59,alexander wang,5da6d40110309200045874e6,255.0,510.0,255.0,,585.0,,,
5da8215fb25b035d1d17b4fc,alexander wang,5da6d40110309200045874e6,306.0,510.0,306.0,,278.0,414.0,,
5da821d3b25b035d1d17bc05,alexander wang,5da6d40110309200045874e6,357.0,510.0,357.0,,585.0,525.0,,
5da821266504fb65da0048a0,saloni,5da6d40110309200045874e6,395.0,395.0,395.0,,,,242.0,
5da820956504fb65da003d98,saloni,5da6d40110309200045874e6,650.0,650.0,650.0,,,,422.0,
5da8210c6504fb65da00468a,saloni,5da6d40110309200045874e6,105.0,350.0,110.0,,,387.0,110.0,
5da821c2b25b035d1d17ba8a,saloni,5da6d40110309200045874e6,450.0,750.0,450.0,,,,455.0,
5da821266504fb65da004895,saloni,5da6d40110309200045874e6,175.0,350.0,180.0,,,,250.0,
5da822ad7f3e301b4504bb98,ganni,5da6d40110309200045874e6,290.0,290.0,290.0,,,295.0,295.0,
5da81decb25b035d1d17acb0,ganni,5da6d40110309200045874e6,87.0,290.0,92.0,,,295.0,121.0,174.0
5da820986504fb65da003df9,ganni,5da6d40110309200045874e6,68.0,170.0,73.0,175.0,,,90.0,119.0
5da821c8b25b035d1d17bb43,ganni,5da6d40110309200045874e6,72.0,240.0,77.0,245.0,,157.0,,168.0
5da81adc7d3a9baa211f8064,ganni,5da6d40110309200045874e6,69.0,230.0,74.0,,,166.0,,138.0
5da820cc6504fb65da004165,ganni,5da6d40110309200045874e6,108.0,270.0,113.0,275.0,,,113.0,
5da81cc57861c2af6a5a87e0,ganni,5da6d40110309200045874e6,48.0,160.0,53.0,,,,69.0,
5da821216504fb65da00483a,ganni,5da6d40110309200045874e6,148.0,370.0,153.0,,,,227.0,
5da81ef27861c2af6a5a91ff,ganni,5da6d40110309200045874e6,78.0,260.0,83.0,,,153.0,161.0,130.0
5da820116504fb65cea70288,ganni,5da6d40110309200045874e6,195.0,390.0,200.0,395.0,,463.0,200.0,273.0
5da8202c6504fb65cb26194f,ganni,5da6d40110309200045874e6,165.0,330.0,170.0,,,239.0,170.0,
5da81f817861c2af6a5a96cd,ganni,5da6d40110309200045874e6,145.0,290.0,150.0,,,208.0,,
5da81bdf6504fb65c4de3e07,ganni,5da6d40110309200045874e6,60.0,200.0,65.0,,,193.0,,
5da8208d6504fb65da003d07,ganni,5da6d40110309200045874e6,215.0,430.0,215.0,435.0,,323.0,,258.0
5da81eeb7861c2af6a5a91ee,ganni,5da6d40110309200045874e6,90.0,180.0,95.0,185.0,,,,
5da81ef4b25b035d1d17b164,ganni,5da6d40110309200045874e6,63.0,210.0,68.0,,,,,126.0
5da81d9a7d3a9baa211f83fb,ganni,5da6d40110309200045874e6,66.0,220.0,71.0,225.0,,,,
5db81001d5424ee1f3352576,ganni,5da6d40110309200045874e6,48.0,160.0,53.0,,,,,112.0
5da820756504fb65da003b6e,ganni,5da6d40110309200045874e6,110.0,220.0,115.0,,,,115.0,154.0
5da8210c6504fb65da004699,ganni,5da6d40110309200045874e6,51.0,170.0,56.0,175.0,,175.0,,119.0
5da81ebe6504fb65da003762,ganni,5da6d40110309200045874e6,54.0,180.0,59.0,,,,73.0,
5da81cc57861c2af6a5a87f4,ganni,5da6d40110309200045874e6,51.0,170.0,56.0,175.0,,175.0,,
5da820fc6504fb65da004503,ganni,5da6d40110309200045874e6,96.0,320.0,101.0,325.0,,165.0,165.0,224.0
5da81cc57861c2af6a5a87ec,ganni,5da6d40110309200045874e6,55.0,110.0,60.0,,,141.0,,66.0
5da82155b25b035d1d17b433,roksanda,5da6d40110309200045874e6,1295.0,1295.0,1295.0,1300.0,,1300.0,652.0,
5da822607d3a9baa211f8608,roksanda,5da6d40110309200045874e6,148.5,495.0,153.5,,,,252.0,
5da8204e6504fb65cb2619e8,roksanda,5da6d40110309200045874e6,450.0,450.0,450.0,,,,275.0,270.0
5da821fbb25b035d1d17be61,roksanda,5da6d40110309200045874e6,597.0,995.0,597.0,,,,1000.0,
5da821ad6504fb65da0052d6,roksanda,5da6d40110309200045874e6,595.0,850.0,595.0,855.0,,855.0,855.0,255.0
5da81d7e7861c2af6a5a8f9f,roksanda,5da6d40110309200045874e6,695.0,695.0,695.0,700.0,,,,
5da81a317d3a9baa211f7e55,preen by thornton bregazzi,5da6d40110309200045874e6,238.5,795.0,238.5,,,,,356.0
5da81c996504fb65da003656,preen by thornton bregazzi,5da6d40110309200045874e6,114.0,380.0,119.0,,,,,228.0
5da821646504fb65da004cd1,balmain,5da6d40110309200045874e6,515.0,515.0,515.0,,,473.0,,
5da8216bb25b035d1d17b5d0,balmain,5da6d40110309200045874e6,625.0,625.0,625.0,,,626.0,,531.0
5da821b16504fb65da005343,balmain,5da6d40110309200045874e6,405.0,405.0,405.0,,,690.0,,
5da821856504fb65cea703a0,alexander wang,5da6d40110309200045874e6,820.0,820.0,820.0,,865.0,,,
5da81d3a7861c2af6a5a8d31,alexander wang,5da6d40110309200045874e6,546.0,780.0,546.0,,497.0,912.0,,
5da81c4eb25b035d1d17aa79,alexander wang,5da6d40110309200045874e6,254.0,635.0,254.0,,436.0,563.0,,
5da81eff7f3e301b4504b932,alexander wang,5da6d40110309200045874e6,565.0,565.0,565.0,,605.0,764.0,,
5da81d787f3e301b4504b7d4,alexander wang,5da6d40110309200045874e6,675.0,675.0,675.0,,690.0,,,
5da81f6f6504fb65c4de3fe3,alexander wang,5da6d40110309200045874e6,780.0,780.0,780.0,,805.0,,,
5da8218b6504fb65da004fca,alexander wang,5da6d40110309200045874e6,675.0,675.0,675.0,,,536.0,,
5da822ad7f3e301b4504bb7c,alexander wang,5da6d40110309200045874e6,735.0,735.0,735.0,,760.0,947.0,,
5da81ba97d3a9baa211f82ce,alexander wang,5da6d40110309200045874e6,735.0,735.0,735.0,,740.0,,,
5da81cc57861c2af6a5a8801,alexander wang,5da6d40110309200045874e6,240.0,240.0,240.0,,,485.0,,
5da81a766504fb65da003579,alexander wang,5da6d40110309200045874e6,192.0,192.0,197.0,,,469.0,,
5da81d4d7861c2af6a5a8e56,alexander wang,5da6d40110309200045874e6,160.5,535.0,165.5,,190.0,517.0,,
5da81e4f7d3a9baa211f8443,roger vivier,5da6d40110309200045874e6,1250.0,1250.0,1250.0,1205.0,,,,
5da81d3a7861c2af6a5a8d1b,roger vivier,5da6d40110309200045874e6,485.0,485.0,485.0,525.0,,,,
5da8218f6504fb65c4de4102,roger vivier,5da6d40110309200045874e6,485.0,485.0,485.0,,,,,336.0
5da816f86504fb65cea6ff05,chloé,5da6d40110309200045874e6,1655.0,1655.0,1655.0,,,1758.0,,
5da821396504fb65da0049d8,les rêveries,5da6d40110309200045874e6,192.94,643.13,197.94,,,,,360.0
5da821f4b25b035d1d17bdac,les rêveries,5da6d40110309200045874e6,78.0,195.0,83.0,,,,,131.0
5da81eeb7861c2af6a5a91a3,gucci,5da6d40110309200045874e6,270.0,270.0,270.0,,,,275.0,
5da81e3bb25b035d1d17ae59,atp atelier,5da6d40110309200045874e6,180.0,180.0,185.0,,,278.0,,
5da819ea6504fb65d41c559e,gucci,5da6d40110309200045874e6,1150.0,1150.0,1150.0,,,1155.0,,
5da8219e6504fb65da005154,missoni,5da6d40110309200045874e6,2350.0,2350.0,2350.0,2355.0,,,1180.0,
5da81c817861c2af6a5a850f,gucci,5da6d40110309200045874e6,525.0,525.0,525.0,,540.0,530.0,,525.0
5da821686504fb65da004d55,gucci,5da6d40110309200045874e6,615.0,615.0,615.0,,,620.0,,610.0
5da81f227861c2af6a5a945c,gucci,5da6d40110309200045874e6,540.0,540.0,540.0,,,545.0,545.0,540.0
5da81c46465e00845f490b3c,gucci,5da6d40110309200045874e6,870.0,870.0,870.0,,885.0,875.0,,
5da81da97861c2af6a5a90e3,gucci,5da6d40110309200045874e6,705.0,705.0,705.0,,,710.0,,
5da8216bb25b035d1d17b5c2,gucci,5da6d40110309200045874e6,670.0,670.0,670.0,,685.0,675.0,,670.0
5da820c96504fb65da004133,gucci,5da6d40110309200045874e6,440.0,440.0,440.0,,,845.0,445.0,
5da81d517f3e301b4504b637,brunello cucinelli,5da6d40110309200045874e6,688.0,1720.0,688.0,,,1209.0,,
5da820a66504fb65da003f80,brunello cucinelli,5da6d40110309200045874e6,435.0,870.0,435.0,,,945.0,875.0,
5da820c96504fb65da004161,brunello cucinelli,5da6d40110309200045874e6,3650.0,3650.0,3650.0,3655.0,,,,
5da81cde7861c2af6a5a88b5,nanushka,5da6d40110309200045874e6,276.0,460.0,276.0,,,460.0,,318.0
5da81a506504fb65c4de3ce3,nanushka,5da6d40110309200045874e6,430.0,430.0,430.0,,,220.0,,
5da821f4b25b035d1d17bdb4,nanushka,5da6d40110309200045874e6,364.0,520.0,364.0,,535.0,465.0,,520.0
5da81eb26504fb65d41c57a0,nanushka,5da6d40110309200045874e6,385.0,385.0,385.0,395.0,,198.0,,228.0
5da81d547861c2af6a5a8e89,nanushka,5da6d40110309200045874e6,105.0,350.0,110.0,,,,,345.0
5da81c46465e00845f490b19,nanushka,5da6d40110309200045874e6,138.0,460.0,143.0,,475.0,,,
5da81d6c7f3e301b4504b740,nanushka,5da6d40110309200045874e6,545.0,545.0,545.0,555.0,,537.0,,291.0
5da82193465e00845f490cae,nanushka,5da6d40110309200045874e6,306.0,765.0,306.0,,780.0,,,
5da81e4f7d3a9baa211f8436,nanushka,5da6d40110309200045874e6,228.0,380.0,228.0,,395.0,195.0,,178.0
5da821856504fb65cea7038c,nanushka,5da6d40110309200045874e6,444.5,444.5,444.5,,,434.0,,
5da820416504fb65da0038cd,nanushka,5da6d40110309200045874e6,104.0,260.0,109.0,,111.0,,,
5da820c96504fb65da004143,nanushka,5da6d40110309200045874e6,245.0,350.0,245.0,355.0,365.0,307.0,,241.0
5da820416504fb65da00391c,nanushka,5da6d40110309200045874e6,182.0,260.0,187.0,,,287.0,,
5da8223b6504fb65cea703ec,nanushka,5da6d40110309200045874e6,186.0,310.0,191.0,,,415.0,,
5db811ded5424ee1f3353369,nanushka,5da6d40110309200045874e6,198.0,330.0,203.0,,,254.0,,
5da820116504fb65cea70294,nanushka,5da6d40110309200045874e6,156.0,260.0,161.0,,,265.0,,
5db811ded5424ee1f3353374,gucci,5da6d40110309200045874e6,1420.0,1420.0,1420.0,,,1425.0,,1420.0
5db81199d5424ee1f3353117,gucci,5da6d40110309200045874e6,1420.0,1420.0,1420.0,,,1425.0,,1420.0
5da81b2d6504fb65cb2616be,gucci,5da6d40110309200045874e6,1590.0,1590.0,1590.0,,,1595.0,1595.0,
5da821926504fb65da004ffa,gucci,5da6d40110309200045874e6,615.0,615.0,615.0,,630.0,,,
5db80fbcd5424ee1f3352320,gucci,5da6d40110309200045874e6,705.0,705.0,705.0,710.0,720.0,710.0,710.0,705.0
5db810cfd5424ee1f3352ba0,gucci,5da6d40110309200045874e6,200.0,200.0,200.0,,215.0,205.0,,
5da820b16504fb65da00409f,gucci,5da6d40110309200045874e6,2500.0,2500.0,2500.0,,,2705.0,,2700.0
5da8219db25b035d1d17b8ca,gucci,5da6d40110309200045874e6,1600.0,1600.0,1600.0,,,1605.0,,1600.0
5da81e076504fb65da00370f,gucci,5da6d40110309200045874e6,2700.0,2700.0,2700.0,,2715.0,2705.0,,2695.0
5db810ced5424ee1f3352b96,gucci,5da6d40110309200045874e6,2700.0,2700.0,2700.0,,,2705.0,2705.0,2700.0
5da81aea7d3a9baa211f81c6,gucci,5da6d40110309200045874e6,1350.0,1350.0,1350.0,,,1355.0,1355.0,1350.0
5da81f227861c2af6a5a9467,gucci,5da6d40110309200045874e6,890.0,890.0,890.0,,,895.0,,
5da8218f6504fb65c4de40d4,gucci,5da6d40110309200045874e6,1100.0,1100.0,1100.0,,,1105.0,,1100.0
5da822446504fb65c4de413e,gucci,5da6d40110309200045874e6,890.0,890.0,890.0,,905.0,895.0,,
5da821ce6504fb65d41c5931,gucci,5da6d40110309200045874e6,400.0,400.0,400.0,,415.0,405.0,405.0,395.0
5da81e377f3e301b4504b873,mes demoiselles,5da6d40110309200045874e6,295.4,422.0,295.4,,,352.0,,
5da81b247f3e301b4504b4b8,nanushka,5da6d40110309200045874e6,153.0,510.0,158.0,,,311.0,,
5da820f56504fb65da004427,nanushka,5da6d40110309200045874e6,153.0,510.0,158.0,,,,,252.0
5da81d6c7f3e301b4504b71e,nanushka,5da6d40110309200045874e6,150.0,300.0,155.0,,,215.0,,210.0
5da821786504fb65da004ecd,nanushka,5da6d40110309200045874e6,222.0,370.0,222.0,,,190.0,,
5da8218fb25b035d1d17b809,nanushka,5da6d40110309200045874e6,112.0,160.0,117.0,,,,,112.0
5da821186504fb65d41c5905,nanushka,5da6d40110309200045874e6,118.0,295.0,123.0,,,158.0,,
5da81e97b25b035d1d17b0c1,l'agence,5da6d40110309200045874e6,226.8,226.8,226.8,,,195.0,,
5da822607d3a9baa211f8625,l'agence,5da6d40110309200045874e6,297.0,495.0,297.0,,,725.0,,
5da82248465e00845f490d37,tom ford,5da6d40110309200045874e6,2590.0,2590.0,2590.0,,,1818.0,,
5dcd72914c033d2ed6f7a092,cult gaia,5da6d40110309200045874e6,109.5,365.0,114.5,,,394.0,,
5dcd71464c033d2ed6f7a070,cult gaia,5da6d40110309200045874e6,182.5,365.0,187.5,,,394.0,,
5db810d0d5424ee1f3352bcb,cult gaia,5da6d40110309200045874e6,70.5,235.0,75.5,,,223.0,,
5da81aa06504fb65d41c55ba,cult gaia,5da6d40110309200045874e6,70.5,235.0,75.5,,,223.0,,
5db81113d5424ee1f3352ddf,cult gaia,5da6d40110309200045874e6,70.5,235.0,75.5,,,223.0,,
5da820ad6504fb65da004068,alice mccall,5da6d40110309200045874e6,395.0,395.0,395.0,,,282.0,,
5da821ecb25b035d1d17bd50,alice mccall,5da6d40110309200045874e6,177.0,295.0,182.0,,,300.0,,
5da81d0f7861c2af6a5a8afa,ancient greek sandals,5da6d40110309200045874e6,72.5,145.0,77.5,,,,63.0,
5db80fbad5424ee1f33522ca,tom ford,5da6d40110309200045874e6,700.0,1750.0,700.0,,,1755.0,,
5da820356504fb65da0038c6,tom ford,5da6d40110309200045874e6,750.0,750.0,750.0,,,1181.0,,
5da81d847861c2af6a5a8fa7,tom ford,5da6d40110309200045874e6,850.0,850.0,850.0,,,685.0,,
5da821396504fb65da0049f0,brunello cucinelli,5da6d40110309200045874e6,435.0,870.0,435.0,,,788.0,875.0,
5da81f5b6504fb65cea7022c,oscar de la renta,5da6d40110309200045874e6,153.2,153.2,158.2,,,200.0,,
5da81a746504fb65cb261667,oscar de la renta,5da6d40110309200045874e6,244.0,244.0,244.0,,,155.0,,
5da820956504fb65da003d9f,missoni,5da6d40110309200045874e6,735.0,735.0,735.0,,,1034.0,,
5da821686504fb65da004d7d,missoni,5da6d40110309200045874e6,925.0,1850.0,925.0,,,930.0,,
5da820566504fb65da003993,totême,5da6d40110309200045874e6,333.0,555.0,333.0,,,545.0,,
5da82080b25b035d1d17b2a8,totême,5da6d40110309200045874e6,123.0,205.0,128.0,,210.0,200.0,,
5da8219e6504fb65da005131,totême,5da6d40110309200045874e6,235.0,235.0,235.0,,,225.0,,
5da81eb9b25b035d1d17b0e5,totême,5da6d40110309200045874e6,120.0,300.0,125.0,,,153.0,,
5da81f047d3a9baa211f84c7,totême,5da6d40110309200045874e6,164.5,235.0,169.5,,225.0,225.0,,
5da81f746504fb65da0037f8,chloé,5da6d40110309200045874e6,850.0,850.0,850.0,,,936.0,,850.0
5da821106504fb65da0046f8,melissa odabash,5da6d40110309200045874e6,111.0,185.0,116.0,,,,116.0,144.0
5da820956504fb65da003d7c,melissa odabash,5da6d40110309200045874e6,135.0,225.0,140.0,229.0,,,,
5da820ec6504fb65da0043b6,melissa odabash,5da6d40110309200045874e6,235.0,235.0,235.0,,,,169.0,
5da81accb25b035d1d17a548,faithfull the brand,5da6d40110309200045874e6,99.24,165.4,104.24,165.0,,,,
5da820356504fb65da0038a4,faithfull the brand,5da6d40110309200045874e6,96.47,137.82,101.47,140.0,,,,
5da81a746504fb65cb26167f,faithfull the brand,5da6d40110309200045874e6,110.26,183.77,115.26,180.0,,,,
5da81f047d3a9baa211f84ca,faithfull the brand,5da6d40110309200045874e6,88.21,147.01,93.21,150.0,,,,
5da81adc7d3a9baa211f80a7,faithfull the brand,5da6d40110309200045874e6,77.18,128.64,82.18,140.0,,,,
5da81c8a7861c2af6a5a8521,asceno,5da6d40110309200045874e6,84.0,210.0,89.0,,,,215.0,
5da81e4f7d3a9baa211f846d,asceno,5da6d40110309200045874e6,207.0,345.0,207.0,,,178.0,350.0,170.0
5db80fffd5424ee1f335250b,asceno,5da6d40110309200045874e6,117.5,117.5,122.5,,,,240.0,
5da81bf4b25b035d1d17a831,asceno,5da6d40110309200045874e6,105.0,210.0,110.0,,,,215.0,
5da820a96504fb65da003fda,bella freud,5da6d40110309200045874e6,390.0,390.0,390.0,395.0,,,,
5da821f16504fb65da0056d5,bella freud,5da6d40110309200045874e6,750.0,750.0,750.0,,,,455.0,
5da821fa6504fb65da00576e,bella freud,5da6d40110309200045874e6,430.0,430.0,430.0,,,,435.0,
5da81a477f3e301b4504b2b9,goldsign,5da6d40110309200045874e6,192.5,385.0,197.5,,,198.0,,
5da81eb56504fb65c4de3f96,goldsign,5da6d40110309200045874e6,64.0,160.0,69.0,,,90.0,,
5da81dff6504fb65c4de3f3a,goldsign,5da6d40110309200045874e6,48.0,160.0,53.0,,,140.0,,
5da81d787f3e301b4504b7c3,ganni,5da6d40110309200045874e6,60.0,200.0,65.0,205.0,,185.0,105.0,
5da820eb7861c2af6a5a973c,slvrlake,5da6d40110309200045874e6,130.5,261.0,135.5,250.0,,,,
5da821266504fb65da0048c4,slvrlake,5da6d40110309200045874e6,156.6,261.0,161.6,,290.0,,,
5da820926504fb65da003d72,ganni,5da6d40110309200045874e6,90.0,180.0,95.0,,,118.0,,
5da821fbb25b035d1d17be51,ganni,5da6d40110309200045874e6,120.0,300.0,125.0,,,284.0,,
5da821e5b25b035d1d17bd17,marques' almeida,5da6d40110309200045874e6,252.0,252.0,252.0,,375.0,360.0,,
5da82093b25b035d1d17b2ed,marques' almeida,5da6d40110309200045874e6,174.0,435.0,179.0,,450.0,220.0,,
5da8206e6504fb65da003b0c,marques' almeida,5da6d40110309200045874e6,137.5,275.0,142.5,,227.0,,,
5da81b33b25b035d1d17a632,veja,5da6d40110309200045874e6,69.0,69.0,74.0,,,155.0,,
5da81ef4b25b035d1d17b12f,veja,5da6d40110309200045874e6,80.5,80.5,85.5,,,158.0,,
5da820826504fb65da003c1e,veja,5da6d40110309200045874e6,120.0,120.0,125.0,,,130.0,,
5da81d3a7861c2af6a5a8d2a,veja,5da6d40110309200045874e6,80.5,80.5,85.5,,,130.0,,
5da81d566504fb65cb26186f,veja,5da6d40110309200045874e6,80.5,80.5,85.5,,,,120.0,
5da81ca47861c2af6a5a865c,veja,5da6d40110309200045874e6,56.0,56.0,61.0,,,110.0,53.0,
5da81e4a7f3e301b4504b904,veja,5da6d40110309200045874e6,80.0,80.0,85.0,,,67.0,,
5da81ebe6504fb65da00377b,veja,5da6d40110309200045874e6,130.0,130.0,135.0,,,178.0,125.0,
5da81cb77861c2af6a5a87d1,veja,5da6d40110309200045874e6,130.0,130.0,135.0,,,8453.0,65.0,
5da81d0f7861c2af6a5a8b24,veja,5da6d40110309200045874e6,130.0,130.0,135.0,135.0,,,77.0,
5da816f86504fb65cea6fed9,alexander wang,5da6d40110309200045874e6,117.0,117.0,122.0,,420.0,367.0,,
5da81e4a7f3e301b4504b8f1,alexander wang,5da6d40110309200045874e6,802.5,802.5,802.5,,831.0,1289.0,,
5da81d4a6504fb65c4de3eca,alexander wang,5da6d40110309200045874e6,963.0,963.0,963.0,,754.0,1707.0,,
5db81043d5424ee1f3352760,prada,5da6d40110309200045874e6,685.0,685.0,685.0,,660.0,650.0,,
5db81220d5424ee1f335352d,prada,5da6d40110309200045874e6,645.0,645.0,645.0,,660.0,650.0,,
5db811ddd5424ee1f3353337,prada,5da6d40110309200045874e6,795.0,795.0,795.0,,,800.0,,553.0
5da81bdf6504fb65c4de3e10,prada,5da6d40110309200045874e6,930.0,930.0,930.0,,,935.0,,647.0
5db81153d5424ee1f3352f58,prada,5da6d40110309200045874e6,645.0,645.0,645.0,,,650.0,650.0,
